run,description,batch_size,rep,task_sequence,tasks_in_batch,backbone_latency_ms,total_latency_ms,per_request_latency_ms,mean_decoder_latency_ms,sum_decoder_latency_ms,mean_swap_latency_ms,gpu_peak_mb
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",32,22,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.259552,30.888116,0.965253625,0.85978778125,27.513209,0.00037621875,450.01318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",32,23,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.360379,31.321777,0.97880553125,0.869843125,27.83498,0.00037859375,450.01318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",32,24,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.457463,31.074803,0.97108759375,0.85925259375,27.496083,0.00037446875,450.01318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",32,25,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.398124,31.16537,0.9739178125,0.86386446875,27.643663,0.000379625,450.01318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",32,26,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.482666,31.07241,0.9710128125,0.85852478125,27.472793,0.00037228125,450.01318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",32,27,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.279341,30.961138,0.9675355625,0.86148515625,27.567525,0.00036740625,450.01318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",32,28,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.378873,31.182322,0.9744475625,0.86524321875,27.687783,0.00038203125,450.01318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",32,29,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.216744,30.90527,0.9657896875,0.8617224375,27.575118,0.00035440625,450.01318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",32,30,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.260892,31.459515,0.98310984375,0.87733309375,28.074659,0.0004275,450.01318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",32,31,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.59216,31.264931,0.97702909375,0.8608024375,27.545678,0.000392125,450.01318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",32,32,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.744794,31.458107,0.98306584375,0.86182821875,27.578503,0.00039396875,450.01318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",32,33,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.438608,30.909079,0.96590871875,0.8547614375,27.352366,0.0003708125,450.01318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",32,34,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.336988,31.214065,0.97543953125,0.8674341875,27.757894,0.000375375,450.01318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",32,35,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.303392,31.027063,0.96959571875,0.862696625,27.606292,0.00037940625,450.01318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",32,36,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.53295,31.072549,0.97101715625,0.85019559375,27.206259,0.0003835,450.01318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",32,37,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.426592,31.263762,0.9769925625,0.8662124375,27.718798,0.00037778125,450.01318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",32,38,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.387706,30.887226,0.9652258125,0.85570578125,27.382585,0.00037259375,450.01318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",32,39,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.298593,31.266055,0.97706421875,0.87031209375,27.849987,0.00038209375,450.01318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",32,40,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.31998,31.101348,0.971917125,0.86448375,27.66348,0.00038509375,450.01318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",32,41,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.656107,31.549622,0.9859256875,0.86766278125,27.765209,0.00041,450.01318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",32,42,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.626585,31.062233,0.97069478125,0.85307009375,27.298243,0.0003986875,450.01318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",32,43,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.488255,31.470555,0.98345484375,0.87038978125,27.852473,0.00040225,450.01318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",32,44,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.636422,31.13568,0.97299,0.8554305625,27.373778,0.00038421875,450.01318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",32,45,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.52404,31.169893,0.97405915625,0.860130875,27.524188,0.0003844375,450.01318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",32,46,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.423867,31.060051,0.97062659375,0.859633125,27.50826,0.00041609375,450.01318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",32,47,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.361338,30.865132,0.964535375,0.85085278125,27.227289,0.00039284375,450.01318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",32,48,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.291904,31.209944,0.97531075,0.8688123125,27.801994,0.00038428125,450.01318359375
run4_diff_dec_same_len,"Different decoders, same seq_len (heartrate regression + gestureclass classification, interleaved)",32,49,heartrate→gestureclass,"heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass,heartrate,gestureclass",3.29715,30.876008,0.96487525,0.85818184375,27.461819,0.00036490625,450.01318359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,0,heartrate→gestureclass_short,heartrate,3.26182,3.479783,3.479783,0.138836,0.138836,0.000668,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,1,heartrate→gestureclass_short,heartrate,3.274328,3.499924,3.499924,0.141735,0.141735,0.000688,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,2,heartrate→gestureclass_short,heartrate,3.2626,3.490126,3.490126,0.14318,0.14318,0.000736,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,3,heartrate→gestureclass_short,heartrate,3.459843,3.677865,3.677865,0.139048,0.139048,0.000655,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,4,heartrate→gestureclass_short,heartrate,3.292591,3.508163,3.508163,0.136503,0.136503,0.000739,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,5,heartrate→gestureclass_short,heartrate,3.254188,3.465782,3.465782,0.134201,0.134201,0.000667,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,6,heartrate→gestureclass_short,heartrate,3.305514,3.546319,3.546319,0.141136,0.141136,0.000742,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,7,heartrate→gestureclass_short,heartrate,3.240278,3.453177,3.453177,0.13597,0.13597,0.000709,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,8,heartrate→gestureclass_short,heartrate,3.225015,3.44579,3.44579,0.138158,0.138158,0.000729,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,9,heartrate→gestureclass_short,heartrate,3.231019,3.448667,3.448667,0.137699,0.137699,0.000742,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,10,heartrate→gestureclass_short,heartrate,3.243529,3.46291,3.46291,0.138602,0.138602,0.000708,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,11,heartrate→gestureclass_short,heartrate,3.272158,3.489042,3.489042,0.138205,0.138205,0.00074,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,12,heartrate→gestureclass_short,heartrate,3.301024,3.516867,3.516867,0.136522,0.136522,0.00068,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,13,heartrate→gestureclass_short,heartrate,3.203319,3.608033,3.608033,0.317561,0.317561,0.00074,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,14,heartrate→gestureclass_short,heartrate,3.27328,3.48583,3.48583,0.135531,0.135531,0.00073,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,15,heartrate→gestureclass_short,heartrate,3.408606,3.626354,3.626354,0.138814,0.138814,0.000699,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,16,heartrate→gestureclass_short,heartrate,3.280256,3.496958,3.496958,0.137759,0.137759,0.000652,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,17,heartrate→gestureclass_short,heartrate,3.286392,3.504411,3.504411,0.138957,0.138957,0.000747,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,18,heartrate→gestureclass_short,heartrate,3.264247,3.483585,3.483585,0.140597,0.140597,0.000661,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,19,heartrate→gestureclass_short,heartrate,3.282003,3.503247,3.503247,0.140526,0.140526,0.000682,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,20,heartrate→gestureclass_short,heartrate,3.296787,3.5227,3.5227,0.145583,0.145583,0.00067,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,21,heartrate→gestureclass_short,heartrate,3.293879,3.523317,3.523317,0.145026,0.145026,0.000718,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,22,heartrate→gestureclass_short,heartrate,3.282726,3.525648,3.525648,0.151826,0.151826,0.000718,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,23,heartrate→gestureclass_short,heartrate,3.396257,3.642562,3.642562,0.156243,0.156243,0.000699,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,24,heartrate→gestureclass_short,heartrate,3.286296,3.761166,3.761166,0.150381,0.150381,0.000794,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,25,heartrate→gestureclass_short,heartrate,3.30792,3.538163,3.538163,0.143571,0.143571,0.000697,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,26,heartrate→gestureclass_short,heartrate,3.276792,3.509245,3.509245,0.145913,0.145913,0.000684,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,27,heartrate→gestureclass_short,heartrate,3.266155,3.501818,3.501818,0.147433,0.147433,0.000721,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,28,heartrate→gestureclass_short,heartrate,3.322087,3.594048,3.594048,0.169254,0.169254,0.00104,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,29,heartrate→gestureclass_short,heartrate,3.461008,3.752178,3.752178,0.191135,0.191135,0.000884,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,30,heartrate→gestureclass_short,heartrate,3.389977,3.638959,3.638959,0.152537,0.152537,0.000665,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,31,heartrate→gestureclass_short,heartrate,3.321922,3.565534,3.565534,0.147518,0.147518,0.000705,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,32,heartrate→gestureclass_short,heartrate,3.420561,3.694603,3.694603,0.154901,0.154901,0.00075,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,33,heartrate→gestureclass_short,heartrate,3.273209,3.510745,3.510745,0.143869,0.143869,0.000725,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,34,heartrate→gestureclass_short,heartrate,3.303401,3.771959,3.771959,0.377602,0.377602,0.00073,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,35,heartrate→gestureclass_short,heartrate,3.269139,3.502585,3.502585,0.142307,0.142307,0.000682,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,36,heartrate→gestureclass_short,heartrate,3.265468,3.49349,3.49349,0.142394,0.142394,0.000705,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,37,heartrate→gestureclass_short,heartrate,3.274936,3.494643,3.494643,0.139225,0.139225,0.000708,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,38,heartrate→gestureclass_short,heartrate,3.27314,3.494963,3.494963,0.138972,0.138972,0.000703,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,39,heartrate→gestureclass_short,heartrate,3.321155,3.546149,3.546149,0.142707,0.142707,0.000686,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,40,heartrate→gestureclass_short,heartrate,3.295742,3.527722,3.527722,0.149057,0.149057,0.000704,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,41,heartrate→gestureclass_short,heartrate,3.436263,3.66351,3.66351,0.146101,0.146101,0.000684,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,42,heartrate→gestureclass_short,heartrate,3.338685,3.571276,3.571276,0.145466,0.145466,0.000671,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,43,heartrate→gestureclass_short,heartrate,3.274963,3.506253,3.506253,0.149135,0.149135,0.000658,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,44,heartrate→gestureclass_short,heartrate,3.281186,3.514233,3.514233,0.145789,0.145789,0.000653,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,45,heartrate→gestureclass_short,heartrate,3.270155,3.673354,3.673354,0.147144,0.147144,0.000733,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,46,heartrate→gestureclass_short,heartrate,3.370757,3.598443,3.598443,0.144884,0.144884,0.000716,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,47,heartrate→gestureclass_short,heartrate,3.322604,3.540505,3.540505,0.137869,0.137869,0.000716,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,48,heartrate→gestureclass_short,heartrate,3.275744,3.495513,3.495513,0.137856,0.137856,0.000727,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",1,49,heartrate→gestureclass_short,heartrate,3.256677,3.474624,3.474624,0.139327,0.139327,0.00074,444.20068359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",2,0,heartrate→gestureclass_short,"heartrate,gestureclass",3.412501,4.16745,2.083725,0.333663,0.667326,0.0006635,444.38818359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",2,1,heartrate→gestureclass_short,"heartrate,gestureclass",3.446612,4.137078,2.068539,0.2032795,0.406559,0.0007135,444.38818359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",2,2,heartrate→gestureclass_short,"heartrate,gestureclass",3.430663,4.152402,2.076201,0.32039,0.64078,0.000635,444.38818359375
run5_diff_dec_diff_len,"Different decoders, mixed seq_len (heartrate@512 + gestureclass@256, interleaved)",2,3,heartrate→gestureclass_short,"heartrate,gestureclass",3.467069,4.164547,2.0822735,0.298702,0.597404,0.000826,444.38818359375
